,City,Price,Area,Location,NoofBedrooms,LiftAvailable,Resale
7541,Chennai,7700000,1295,Navallur,2,1,1
7542,Chennai,10000000,1445,Navallur,3,1,0
7543,Chennai,11000000,1435,Navallur,3,1,1
7544,Chennai,30000000,3487,Navallur,3,0,1
7545,Chennai,7500000,2010,Siruseri,3,0,1
7546,Chennai,8100000,1460,Sunnambu Kolathur S Kolathur,3,1,0
7547,Chennai,5300000,952,Sunnambu Kolathur S Kolathur,2,1,0
7548,Chennai,4800000,910,Sunnambu Kolathur S Kolathur,2,1,0
7549,Chennai,3300000,570,Sunnambu Kolathur S Kolathur,1,1,0
7550,Chennai,15000000,1888,Perungudi,3,1,0
7551,Chennai,13500000,1665,Perungudi,3,1,0
7552,Chennai,11500000,1434,Perungudi,2,0,0
7553,Chennai,11500000,1434,Perungudi,2,1,0
7554,Chennai,13000000,1850,Thoraipakkam OMR,3,1,1
7555,Chennai,10300000,1671,Thoraipakkam OMR,3,1,0
7556,Chennai,7900000,1286,Thoraipakkam OMR,2,1,0
7557,Chennai,6500000,1112,Velappanchavadi,2,1,0
7558,Chennai,9200000,1414,Velappanchavadi,3,1,0
7559,Chennai,9200000,1414,Velappanchavadi,3,1,0
7560,Chennai,11299999,1827,Thoraipakkam OMR,4,1,0
7561,Chennai,3386999,752,Nanmangalam,2,1,0
7562,Chennai,3192000,760,Nanmangalam,2,1,0
7563,Chennai,2725000,639,Avadi,2,1,0
7564,Chennai,2725000,645,Avadi,2,1,0
7565,Chennai,2725000,639,Avadi,2,0,0
7566,Chennai,2725000,639,Avadi,2,1,0
7567,Chennai,2725000,639,Avadi,2,1,0
7568,Chennai,2725000,639,Avadi,2,1,0
7569,Chennai,2725000,639,Avadi,2,1,0
7570,Chennai,2725000,639,Avadi,2,1,0
7571,Chennai,2725000,639,Avadi,2,1,0
7572,Chennai,2725000,639,Avadi,2,1,0
7573,Chennai,2725000,645,Avadi,2,1,0
7574,Chennai,2725000,645,Avadi,2,1,0
7575,Chennai,2725000,639,Avadi,2,1,0
7576,Chennai,2725000,639,Avadi,2,1,0
7577,Chennai,2725000,639,Avadi,2,1,0
7578,Chennai,4500000,949,Perumbakkam,2,1,0
7579,Chennai,4000000,901,Perumbakkam,2,1,0
7580,Chennai,6600000,1120,Semmancheri,2,1,0
7581,Chennai,6300000,1065,Semmancheri,2,1,0
7582,Chennai,6400000,1070,Semmancheri,2,1,0
7583,Chennai,9900000,1100,T Nagar,3,0,1
7584,Chennai,7600000,980,Ekkatuthangal,2,1,1
7585,Chennai,6600000,1110,Sholinganallur,2,0,0
7586,Chennai,6600000,1110,Sholinganallur,2,1,0
7587,Chennai,6300000,1060,Sholinganallur,2,1,0
7588,Chennai,5900000,980,Sholinganallur,2,1,0
7589,Chennai,2725000,645,Avadi,2,1,0
7590,Chennai,2725000,639,Avadi,2,1,0
7591,Chennai,2725000,639,Avadi,2,1,0
7592,Chennai,2725000,645,Avadi,2,0,0
7593,Chennai,2725000,645,Avadi,2,1,0
7594,Chennai,2725000,639,Avadi,2,1,0
7595,Chennai,2725000,639,Avadi,2,1,0
7596,Chennai,190000000,7240,Nungambakkam,5,1,0
7597,Chennai,150000000,5777,Nungambakkam,5,1,0
7598,Chennai,90000000,3800,Nungambakkam,4,1,0
7599,Chennai,90000000,3800,Nungambakkam,4,1,0
7600,Chennai,4800000,657,Jamalia,2,1,0
7601,Chennai,4800000,657,Jamalia,2,1,0
7602,Chennai,4300000,591,Perambur,1,1,0
7603,Chennai,4800000,657,Jamalia,2,1,0
7604,Chennai,4800000,657,Jamalia,2,1,0
7605,Chennai,4800000,657,Jamalia,2,1,0
7606,Chennai,4800000,657,Jamalia,2,1,0
7607,Chennai,4800000,657,Jamalia,2,1,0
7608,Chennai,4800000,657,Jamalia,2,1,0
7609,Chennai,127000000,6500,Royapettah,5,1,0
7610,Chennai,57500000,2958,Royapettah,4,1,0
7611,Chennai,23000000,1200,Royapettah,2,1,0
7612,Chennai,11500000,600,Royapettah,1,1,0
7613,Chennai,4500000,949,Perumbakkam,2,1,0
7614,Chennai,4500000,949,Perumbakkam,2,1,0
7615,Chennai,4200000,901,Perumbakkam,2,1,0
7616,Chennai,3400000,909,Urapakkam,2,0,0
7617,Chennai,3200000,865,Urapakkam,2,0,0
7618,Chennai,2900000,789,Urapakkam,2,0,0
7619,Chennai,6300000,1060,Sholinganallur,2,1,0
7620,Chennai,5900000,980,Sholinganallur,2,1,0
7621,Chennai,7400000,1187,Iyappanthangal,3,0,0
7622,Chennai,3400000,545,Iyappanthangal,1,0,0
7623,Chennai,3400000,545,Iyappanthangal,1,0,0
7624,Chennai,8500000,1100,Nandanam,2,0,1
7625,Chennai,32000000,1624,T Nagar,3,1,0
7626,Chennai,15600000,1161,Anna Nagar,3,1,0
7627,Chennai,11200000,1796,Sholinganallur,3,0,1
7628,Chennai,11200000,1796,Sholinganallur,3,1,1
7629,Chennai,7700000,1480,Madipakkam,3,1,0
7630,Chennai,3100000,610,Madipakkam,1,0,0
7631,Chennai,3100000,610,Madipakkam,1,1,0
7632,Chennai,2500000,700,Avadi,2,1,0
7633,Chennai,3069000,614,Kovur,1,1,0
7634,Chennai,2500000,700,Avadi,2,1,0
7635,Chennai,3069000,614,Kovur,1,1,0
7636,Chennai,2500000,700,Avadi,2,1,0
7637,Chennai,6750000,1140,Sholinganallur,2,1,0
7638,Chennai,6350000,1070,Sholinganallur,2,1,0
7639,Chennai,6300000,1065,Sholinganallur,2,1,0
7640,Chennai,6600000,1120,Sholinganallur,2,1,0
7641,Chennai,3409000,909,Guduvancheri,2,0,0
7642,Chennai,3242000,861,Guduvancheri,2,0,0
7643,Chennai,5900000,980,Sholinganallur,2,0,0
7644,Chennai,5900000,980,Sholinganallur,2,0,0
7645,Chennai,3180000,595,Kilkattalai,1,1,0
7646,Chennai,3127000,590,Manikandan Nagar,1,1,0
7647,Chennai,6600000,1110,Sholinganallur,2,1,0
7648,Chennai,6500000,1090,Sholinganallur,2,0,0
7649,Chennai,6500000,1090,Sholinganallur,2,1,0
7650,Chennai,5150000,956,Kilkattalai,2,1,0
7651,Chennai,3050000,574,Sunnambu Kolathur S Kolathur,1,1,0
7652,Chennai,7650000,1468,Ullagaram,3,0,0
7653,Chennai,7650000,1468,Ullagaram,3,1,0
7654,Chennai,7650000,1464,Sunnambu Kolathur S Kolathur,3,1,0
7655,Chennai,7700000,1462,Madipakkam,3,1,0
7656,Chennai,7733000,1460,Kovilambakkam,3,1,0
7657,Chennai,6550000,1256,Sunnambu Kolathur S Kolathur,2,1,0
7658,Chennai,6600000,1254,Kilkattalai,2,1,0
7659,Chennai,6600000,1252,Kovilambakkam,2,0,0
7660,Chennai,6450000,1220,Sunnambu Kolathur S Kolathur,2,1,0
7661,Chennai,5900000,980,Sholinganallur,2,0,0
7662,Chennai,5900000,980,Sholinganallur,2,0,0
7663,Chennai,3180000,595,Kilkattalai,1,1,0
7664,Chennai,3127000,590,Manikandan Nagar,1,1,0
7665,Chennai,3021000,570,Ullagaram,1,1,0
7666,Chennai,3547000,730,Nanmangalam,2,0,0
7667,Chennai,3578000,852,Nanmangalam,2,1,0
7668,Chennai,3667000,815,Nanmangalam,2,0,0
7669,Chennai,3645000,810,Nanmangalam,2,0,0
7670,Chennai,16500000,2345,Navallur,4,1,1
7671,Chennai,7000000,1550,Perumbakkam,2,1,0
7672,Chennai,11000000,1691,Sholinganallur,2,1,1
7673,Chennai,6800000,1140,Iyappanthangal,1,1,0
7674,Chennai,10200000,1700,Iyappanthangal,2,1,0
7675,Chennai,15000000,1750,Alandur,3,1,1
7676,Chennai,12200000,1825,Iyappanthangal,3,1,1
7677,Chennai,5760000,1200,Nanmangalam,3,0,0
7678,Chennai,3681000,767,Nanmangalam,2,0,0
7679,Chennai,3681000,767,Nanmangalam,2,0,0
7680,Chennai,4006000,954,Nanmangalam,2,0,0
7681,Chennai,4416000,920,Nanmangalam,2,1,0
7682,Chennai,3811000,794,Nanmangalam,2,1,0
7683,Chennai,3381000,805,Nanmangalam,2,1,0
7684,Chennai,3797999,787,Nanmangalam,2,1,0
7685,Chennai,3572999,794,Nanmangalam,2,1,0
7686,Chennai,6176000,1123,Nanmangalam,3,1,0
7687,Chennai,4265000,853,Nanmangalam,2,0,0
7688,Chennai,3451000,767,Nanmangalam,2,0,0
7689,Chennai,4603000,959,Nanmangalam,2,0,0
7690,Chennai,4440000,925,Nanmangalam,2,0,0
7691,Chennai,4569000,952,Nanmangalam,2,0,0
7692,Chennai,4176000,870,Nanmangalam,2,0,0
7693,Chennai,4207000,935,Nanmangalam,2,1,0
7694,Chennai,4304000,916,Nanmangalam,2,1,0
7695,Chennai,3427000,672,Nanmangalam,2,1,0
7696,Chennai,4289000,841,Nanmangalam,2,1,0
7697,Chennai,10800000,2168,Pallikaranai,3,1,1
7698,Chennai,10000000,2232,Padur,3,1,0
7699,Chennai,12500000,2700,Pallikaranai,2,1,0
7700,Chennai,9000000,1942,Pallikaranai,2,1,0
7701,Chennai,34000000,2380,Adyar,4,1,0
7702,Chennai,19000000,1913,Virugambakkam,3,1,1
7703,Chennai,13200000,2089,Ayanambakkam,4,1,1
7704,Chennai,15700000,1970,Navallur,3,1,1
7705,Chennai,5011000,802,Manikandan Nagar,2,1,0
7706,Chennai,4449000,802,Manikandan Nagar,2,1,0
7707,Chennai,5440000,880,Manikandan Nagar,2,1,0
7708,Chennai,5747000,1045,Manikandan Nagar,2,1,0
7709,Chennai,4674000,867,Manikandan Nagar,2,0,0
7710,Chennai,4674000,867,Manikandan Nagar,2,1,0
7711,Chennai,4771000,994,Kovilambakkam,2,1,0
7712,Chennai,6193000,1126,Manikandan Nagar,3,1,0
7713,Chennai,6413000,1166,Manikandan Nagar,3,1,0
7714,Chennai,4425000,750,Kovilambakkam,2,1,0
7715,Chennai,4731000,810,Kovilambakkam,2,0,0
7716,Chennai,4731000,810,Kovilambakkam,2,0,0
7717,Chennai,4540000,908,Medavakkam,2,0,0
7718,Chennai,4540000,908,Medavakkam,2,0,0
7719,Chennai,4408000,938,Medavakkam,2,0,0
7720,Chennai,4408000,938,Medavakkam,2,1,0
7721,Chennai,4333000,942,Medavakkam,2,0,0
7722,Chennai,4186000,910,Medavakkam,2,1,0
7723,Chennai,4420000,884,Medavakkam,2,0,0
7724,Chennai,4032000,858,Medavakkam,2,0,0
7725,Chennai,4512000,960,Medavakkam,2,1,0
7726,Chennai,4930000,850,Medavakkam,2,0,0
7727,Chennai,3835000,816,Medavakkam,2,1,0
7728,Chennai,4540000,908,Medavakkam,2,0,0
7729,Chennai,4540000,908,Medavakkam,2,0,0
7730,Chennai,4408000,938,Medavakkam,2,0,0
7731,Chennai,4408000,938,Medavakkam,2,1,0
7732,Chennai,4333000,942,Medavakkam,2,0,0
7733,Chennai,4186000,910,Medavakkam,2,1,0
7734,Chennai,4420000,884,Medavakkam,2,0,0
7735,Chennai,4032000,858,Medavakkam,2,0,0
7736,Chennai,4512000,960,Medavakkam,2,1,0
7737,Chennai,4930000,850,Medavakkam,2,0,0
7738,Chennai,4640000,800,Medavakkam,2,1,0
7739,Chennai,4268000,928,Medavakkam,2,0,0
7740,Chennai,4268000,928,Medavakkam,2,0,0
7741,Chennai,7536000,1256,Kilkattalai,3,1,0
7742,Chennai,5551000,882,Kilkattalai,2,0,0
7743,Chennai,5115000,883,Kilkattalai,2,1,0
7744,Chennai,6132000,1022,Kilkattalai,2,1,0
7745,Chennai,5027000,914,Kilkattalai,2,1,0
7746,Chennai,5255000,931,Kilkattalai,2,0,0
7747,Chennai,5435000,947,Kilkattalai,2,1,0
7748,Chennai,5815000,1163,Kilkattalai,3,1,0
7749,Chennai,5790000,1158,Kilkattalai,3,1,0
7750,Chennai,4873000,1037,Medavakkam,2,1,0
7751,Chennai,6629000,1163,Medavakkam,3,1,0
7752,Chennai,8000000,1288,Karapakkam,1,1,0
7753,Chennai,4500000,873,Pozhichalur,2,0,0
7754,Chennai,27500000,2456,Perungudi,3,0,1
7755,Chennai,27500000,2456,Perungudi,3,1,1
7756,Chennai,8800000,1705,Sholinganallur,3,1,1
7757,Chennai,13000000,1990,Iyappanthangal,3,1,1
7758,Chennai,9400000,1400,Madipakkam,3,1,0
7759,Chennai,13500000,1825,Iyappanthangal,3,1,1
7760,Chennai,8500000,1504,Navallur,3,1,0
7761,Chennai,31500000,2680,Velachery,4,1,0
7762,Chennai,9500000,1353,Thoraipakkam OMR,3,1,0
7763,Chennai,5054000,919,Nanmangalam,2,1,0
7764,Chennai,3495000,737,Nanmangalam,2,0,0
7765,Chennai,4144000,797,Nanmangalam,2,0,0
7766,Chennai,4144000,797,Nanmangalam,2,0,0
7767,Chennai,3834000,852,Nanmangalam,2,0,0
7768,Chennai,4296000,895,Nanmangalam,2,0,0
7769,Chennai,4536000,945,Vellakkal,2,0,0
7770,Chennai,4536000,945,Vellakkal,2,0,0
7771,Chennai,4416000,920,Nanmangalam,2,0,0
7772,Chennai,3744000,832,Nanmangalam,2,0,0
7773,Chennai,3924000,872,Nanmangalam,2,0,0
7774,Chennai,3429999,713,Nanmangalam,2,0,0
7775,Chennai,3943000,744,Nanmangalam,2,1,0
7776,Chennai,4391000,915,Nanmangalam,2,0,0
7777,Chennai,4391000,915,Nanmangalam,2,1,0
7778,Chennai,16500000,1055,T Nagar,2,0,1
7779,Chennai,3027000,672,Nanmangalam,2,0,0
7780,Chennai,4950000,791,Manikandan Nagar,2,1,0
7781,Chennai,4276000,766,Kovilambakkam,2,1,0
7782,Chennai,5819000,1058,Manikandan Nagar,3,1,0
7783,Chennai,6648999,1209,Manikandan Nagar,2,1,0
7784,Chennai,3838000,689,Manikandan Nagar,2,1,0
7785,Chennai,3494000,832,Nanmangalam,2,1,0
7786,Chennai,4108000,856,Nanmangalam,2,1,0
7787,Chennai,3936999,875,Nanmangalam,2,0,0
7788,Chennai,5649000,1177,Nanmangalam,3,0,0
7789,Chennai,4088000,870,Nanmangalam,2,1,0
7790,Chennai,3653000,811,Nanmangalam,2,1,0
7791,Chennai,3784000,742,Nanmangalam,2,1,0
7792,Chennai,4950000,791,Manikandan Nagar,2,1,0
7793,Chennai,4276000,766,Kovilambakkam,2,1,0
7794,Chennai,5819000,1058,Manikandan Nagar,3,1,0
7795,Chennai,6648999,1209,Manikandan Nagar,2,1,0
7796,Chennai,3838000,689,Manikandan Nagar,2,1,0
7797,Chennai,3381000,805,Nanmangalam,2,1,0
7798,Chennai,3072000,768,Nanmangalam,2,1,0
7799,Chennai,3032000,722,Nanmangalam,2,0,0
7800,Chennai,3464000,745,Nanmangalam,2,0,0
7801,Chennai,4805000,821,Kilkattalai,2,1,0
7802,Chennai,6995999,1166,Kilkattalai,3,1,0
7803,Chennai,6995999,1166,Kilkattalai,3,0,0
7804,Chennai,5964000,994,Kilkattalai,2,1,0
7805,Chennai,5462000,884,Kilkattalai,2,1,0
7806,Chennai,5108000,920,Kilkattalai,2,0,0
7807,Chennai,5108000,920,Kilkattalai,2,0,0
7808,Chennai,8000000,1816,Kanathur Reddikuppam,3,1,1
7809,Chennai,3429999,713,Nanmangalam,2,0,0
7810,Chennai,3971000,854,Medavakkam,2,1,0
7811,Chennai,5868000,1262,Medavakkam,3,1,0
7812,Chennai,5580000,979,Medavakkam,2,0,0
7813,Chennai,5580000,979,Medavakkam,2,0,0
7814,Chennai,4206000,894,Medavakkam,2,0,0
7815,Chennai,3814000,692,Medavakkam,2,0,0
7816,Chennai,4473000,994,Medavakkam,2,0,0
7817,Chennai,4473000,994,Medavakkam,2,0,0
7818,Chennai,4295000,765,Medavakkam,2,1,0
7819,Chennai,4152000,865,Medavakkam,2,1,0
7820,Chennai,4046000,843,Medavakkam,2,1,0
7821,Chennai,4660000,932,Medavakkam,2,1,0
7822,Chennai,7903000,1354,Poonamallee,2,1,0
7823,Chennai,2950000,576,Mevalurkuppam,1,1,0
7824,Chennai,2950000,576,Mevalurkuppam,1,1,0
7825,Chennai,2650000,670,Maraimalai Nagar,2,1,0
7826,Chennai,3390999,617,Nanmangalam,2,0,0
7827,Chennai,3360000,700,Nanmangalam,2,0,0
7828,Chennai,2915000,634,Kolapakkam,2,0,0
7829,Chennai,3089000,618,Porur,1,1,0
7830,Chennai,5823000,1165,Porur,2,1,0
7831,Chennai,5328000,1066,Porur,2,1,0
7832,Chennai,6843000,1369,Porur,3,1,0
7833,Chennai,4564000,913,Kovur,2,1,0
7834,Chennai,4669000,934,Porur,2,1,0
7835,Chennai,6083000,1415,Iyyappanthangal,3,1,0
7836,Chennai,4758000,1107,Perumbakkam,2,1,0
7837,Chennai,6645999,1546,Perumbakkam,3,1,0
7838,Chennai,5825000,1355,Perumbakkam,3,1,0
7839,Chennai,8400000,1504,Navallur,3,1,0
7840,Chennai,6312000,1058,Navallur,2,1,0
7841,Chennai,2246000,624,Singaperumal Koil,1,1,0
7842,Chennai,3363000,885,Avadi,2,0,0
7843,Chennai,3461000,845,Kattankulathur,2,0,0
7844,Chennai,5063000,1220,Kattankulathur,3,1,0
7845,Chennai,4505000,1010,Kolapakkam,2,1,0
7846,Chennai,11500000,2021,Navallur,4,1,0
7847,Chennai,9510000,1650,Navallur,3,1,0
7848,Chennai,6611000,1158,Navallur,2,1,0
7849,Chennai,10300000,1699,Navallur,3,1,0
7850,Chennai,2091000,581,Singaperumal Koil,1,1,0
7851,Chennai,7630000,1090,Annamalai Colony,2,0,0
7852,Chennai,7770000,1110,Annamalai Colony,2,0,0
7853,Chennai,6237000,1367,Kelambakkam,2,1,0
7854,Chennai,6100000,1337,Kelambakkam,2,1,0
7855,Chennai,7709999,1321,Poonamallee,2,1,0
7856,Chennai,2000000,625,Maraimalai Nagar,2,1,0
7857,Chennai,51600000,2348,Alwarpet,3,0,0
7858,Chennai,61600000,2800,Alwarpet,4,0,0
7859,Chennai,54400000,2476,Alwarpet,3,0,0
7860,Chennai,61100000,2781,Alwarpet,4,0,0
7861,Chennai,59600000,2713,Alwarpet,4,0,0
7862,Chennai,52800000,2400,Alwarpet,3,0,0
7863,Chennai,5014000,1241,Kelambakkam,3,0,0
7864,Chennai,4109000,1002,Kelambakkam,2,0,0
7865,Chennai,4102000,1000,Kelambakkam,2,0,0
7866,Chennai,5021000,1243,Kelambakkam,3,0,0
7867,Chennai,4768000,1176,Kelambakkam,3,0,0
7868,Chennai,4798000,1184,Kelambakkam,3,0,0
7869,Chennai,4787000,1181,Kelambakkam,3,0,0
7870,Chennai,4806000,1186,Kelambakkam,3,0,0
7871,Chennai,4283000,1048,Kelambakkam,2,0,0
7872,Chennai,4336000,1062,Kelambakkam,2,0,0
7873,Chennai,4521000,962,Ullagaram,2,1,0
7874,Chennai,8227000,1307,Karapakkam,3,0,0
7875,Chennai,3306000,538,Karapakkam,1,0,0
7876,Chennai,8270999,1314,Karapakkam,3,0,0
7877,Chennai,6567000,1027,Karapakkam,2,0,0
7878,Chennai,8548000,1358,Karapakkam,3,0,0
7879,Chennai,6548000,1024,Karapakkam,2,0,0
7880,Chennai,16900000,2686,Karapakkam,4,0,0
7881,Chennai,9826000,1561,Karapakkam,3,0,0
7882,Chennai,8158000,1296,Karapakkam,3,0,0
7883,Chennai,9857000,1566,Karapakkam,3,0,0
7884,Chennai,11500000,1829,Karapakkam,3,0,0
7885,Chennai,9845000,1564,Karapakkam,3,0,0
7886,Chennai,12200000,1944,Karapakkam,3,0,0
7887,Chennai,16600000,2640,Karapakkam,4,0,0
7888,Chennai,3372999,549,Karapakkam,1,0,0
7889,Chennai,16500000,2630,Karapakkam,4,0,0
7890,Chennai,16399999,2616,Karapakkam,4,0,0
7891,Chennai,10000000,1599,Karapakkam,3,0,0
7892,Chennai,3992000,868,Ullagaram,2,0,0
7893,Chennai,23400000,2275,Thoraipakkam OMR,4,1,0
7894,Chennai,17900000,1701,Thoraipakkam OMR,3,1,0
7895,Chennai,20900000,2022,Thoraipakkam OMR,3,1,0
7896,Chennai,6200000,708,Thoraipakkam OMR,2,1,0
7897,Chennai,18100000,1720,Thoraipakkam OMR,3,1,0
7898,Chennai,6400000,734,Thoraipakkam OMR,2,1,0
7899,Chennai,16100000,1576,Thoraipakkam OMR,2,1,0
7900,Chennai,16700000,1636,Thoraipakkam OMR,2,1,0
7901,Chennai,13400000,1296,Thoraipakkam OMR,2,1,0
7902,Chennai,12600000,600,Royapettah,1,1,0
7903,Chennai,2496000,780,Guduvancheri,2,0,0
7904,Chennai,3300000,838,Guduvancheri,2,0,0
7905,Chennai,4872000,870,Porur,2,0,0
7906,Chennai,22799999,1986,Thiruvanmiyur,3,0,0
7907,Chennai,22799999,1986,Thiruvanmiyur,3,1,0
7908,Chennai,22700000,1975,Thiruvanmiyur,3,0,0
7909,Chennai,22700000,1975,Thiruvanmiyur,3,1,0
7910,Chennai,4004999,890,Ullagaram,2,0,0
7911,Chennai,4125000,809,Nanmangalam,2,0,0
7912,Chennai,3420000,760,Nanmangalam,2,0,0
7913,Chennai,2763000,658,Nanmangalam,1,0,0
7914,Chennai,3322000,791,Ullagaram,2,0,0
7915,Chennai,5366000,1118,Nanmangalam,3,0,0
7916,Chennai,5615000,1146,Nanmangalam,3,0,0
7917,Chennai,4036999,939,Ullagaram,2,0,0
7918,Chennai,3681000,767,Nanmangalam,2,0,0
7919,Chennai,3479999,725,Nanmangalam,2,0,0
7920,Chennai,3381000,805,Nanmangalam,2,0,0
7921,Chennai,4338000,964,Nanmangalam,2,1,0
7922,Chennai,5691000,1224,Nanmangalam,3,1,0
7923,Chennai,27900000,1647,T Nagar,3,1,0
7924,Chennai,27599999,1624,T Nagar,3,0,0
7925,Chennai,27599999,1624,T Nagar,3,1,0
7926,Chennai,27799999,1641,T Nagar,3,0,0
7927,Chennai,27799999,1641,T Nagar,3,1,0
7928,Chennai,7300000,1531,Navallur,3,1,0
7929,Chennai,7000000,1455,Navallur,3,1,0
7930,Chennai,7000000,1455,Navallur,3,1,0
7931,Chennai,4500000,938,Kattupakkam,2,0,0
7932,Chennai,6325000,1255,Pallikaranai,2,1,0
7933,Chennai,6493000,1443,Perumbakkam,3,1,0
7934,Chennai,6493000,1443,Perumbakkam,3,1,0
7935,Chennai,7173999,1380,Mogappair,3,1,0
7936,Chennai,7148000,1375,Mogappair,3,1,0
7937,Chennai,23700000,1532,Nungambakkam,3,1,0
7938,Chennai,23100000,1495,Nungambakkam,2,1,0
7939,Chennai,19000000,1232,Nungambakkam,2,1,0
7940,Chennai,8303000,1444,Sholinganallur,3,1,0
7941,Chennai,13600000,2712,Pallikaranai,4,1,0
7942,Chennai,9797000,1944,Pallikaranai,3,1,0
7943,Chennai,5557000,1482,Thalambur,3,1,0
7944,Chennai,12900000,2250,Sholinganallur,3,1,0
7945,Chennai,11399999,1618,Pallavaram,3,1,0
7946,Chennai,9691000,1365,Pallavaram,3,1,0
7947,Chennai,6536000,1575,Guduvancheri,3,1,0
7948,Chennai,6536000,1575,Guduvancheri,3,1,0
7949,Chennai,5697000,1373,Guduvancheri,3,1,0
7950,Chennai,4386000,1057,Guduvancheri,2,1,0
7951,Chennai,3500000,938,Guduvancheri,2,0,0
7952,Chennai,6066000,1350,Perungalathur,3,1,0
7953,Chennai,6066000,1350,Perungalathur,3,1,0
7954,Chennai,5932000,1320,Perungalathur,3,1,0
7955,Chennai,4664000,1038,Perungalathur,3,1,0
7956,Chennai,4664000,1038,Perungalathur,3,1,0
7957,Chennai,4152000,924,Perungalathur,2,1,0
7958,Chennai,4085000,909,Perungalathur,2,1,0
7959,Chennai,4500000,875,Maduravoyal,2,0,0
7960,Chennai,24300000,1523,Egmore,3,1,0
7961,Chennai,25500000,1594,Egmore,3,1,0
7962,Chennai,8877000,1270,Mogappair,2,1,0
7963,Chennai,8318000,1190,Mogappair,2,1,0
7964,Chennai,7966000,1122,Pallavaram,2,1,0
7965,Chennai,11700000,1653,Pallavaram,3,1,0
7966,Chennai,10900000,1540,Pallavaram,3,1,0
7967,Chennai,9549000,1345,Pallavaram,3,1,0
7968,Chennai,9549000,1345,Pallavaram,3,1,0
7969,Chennai,7941000,1282,Madipakkam,3,1,0
7970,Chennai,9329000,1506,Madipakkam,3,1,0
7971,Chennai,9329000,1506,Madipakkam,3,1,0
7972,Chennai,13600000,2712,Pallikaranai,4,1,0
7973,Chennai,9797000,1944,Pallikaranai,3,1,0
7974,Chennai,6325000,1255,Pallikaranai,2,1,0
7975,Chennai,6956999,1546,Perumbakkam,4,1,0
7976,Chennai,6493000,1443,Perumbakkam,3,1,0
7977,Chennai,6493000,1443,Perumbakkam,3,1,0
7978,Chennai,9759000,1859,Kolathur,3,1,0
7979,Chennai,7113000,1355,Kolathur,2,1,0
7980,Chennai,3584000,1024,Guduvancheri,2,1,0
7981,Chennai,3429999,980,Guduvancheri,2,1,0
7982,Chennai,7450000,1242,Chromepet,3,1,0
7983,Chennai,7306000,1218,Chromepet,3,1,0
7984,Chennai,5328000,1025,Mugalivakkam,2,0,0
7985,Chennai,2385000,530,Kattupakkam,1,1,0
7986,Chennai,4185000,930,Kattupakkam,2,1,0
7987,Chennai,9500000,2000,Perungudi,4,0,1
7988,Chennai,5000000,925,Sembakkam,2,1,0
7989,Chennai,4647000,845,Sembakkam,2,1,0
7990,Chennai,7645000,1390,tambaram west,3,1,0
7991,Chennai,4851000,882,tambaram west,2,1,0
7992,Chennai,4000000,745,tambaram west,2,1,0
7993,Chennai,4433000,806,tambaram west,2,1,0
7994,Chennai,5814000,1140,Madambakkam,3,1,0
7995,Chennai,3776000,821,Madambakkam,2,1,0
7996,Chennai,3450000,750,Madambakkam,2,1,0
7997,Chennai,4597000,948,Selaiyur,2,1,0
7998,Chennai,3900000,810,Selaiyur,2,1,0
7999,Chennai,3589000,740,Selaiyur,2,1,0
8000,Chennai,6300000,1050,Chromepet,3,1,0
8001,Chennai,7000000,1210,Chromepet,3,1,0
8002,Chennai,6228000,1038,Chitlapakkam,3,1,0
8003,Chennai,4932000,822,Chitlapakkam,2,1,0
8004,Chennai,3490999,931,Selaiyur,2,0,0
8005,Chennai,3285000,876,Selaiyur,2,0,0
8006,Chennai,6392000,1390,Pallikaranai,3,1,0
8007,Chennai,4667000,1015,Pallikaranai,2,1,0
8008,Chennai,3697999,755,Pallikaranai,2,1,0
8009,Chennai,2915000,634,Kolapakkam,2,0,0
8010,Chennai,6305000,1371,Kolapakkam,3,0,0
8011,Chennai,5290000,1260,Kolapakkam,3,0,0
8012,Chennai,5290000,1260,Kolapakkam,3,0,0
8013,Chennai,7854000,1320,Chromepet,3,1,0
8014,Chennai,5220000,900,Chromepet,2,0,0
8015,Chennai,5400000,900,Chromepet,2,1,0
8016,Chennai,5130000,855,Chromepet,2,1,0
8017,Chennai,4812000,802,Chromepet,2,1,0
8018,Chennai,3804000,885,Iyyappanthangal,2,1,0
8019,Chennai,4115000,840,Manapakkam,2,1,0
8020,Chennai,10700000,1355,Adambakkam,3,0,0
8021,Chennai,10700000,1355,Adambakkam,3,1,0
8022,Chennai,12000000,1400,Nanganallur,3,1,0
8023,Chennai,3041000,574,Manapakkam,1,0,0
8024,Chennai,4498000,849,Manapakkam,2,0,0
8025,Chennai,4859000,917,Manapakkam,2,0,0
8026,Chennai,8045000,1219,Madipakkam,3,1,0
8027,Chennai,8012000,1214,Madipakkam,3,1,0
8028,Chennai,6204000,940,Madipakkam,2,1,0
8029,Chennai,7173999,1380,Mogappair,3,1,1
8030,Chennai,5846000,1424,Mevalurkuppam,3,1,1
8031,Chennai,9425000,1450,Navallur,3,1,1
8032,Chennai,5550000,925,Mogappair,2,1,1
8033,Chennai,4900000,1194,Mevalurkuppam,2,1,1
8034,Chennai,17500000,2150,Navallur,3,1,1
8035,Chennai,4887000,940,Mogappair,2,1,1
8036,Chennai,14200000,1960,Navallur,3,1,1
